split,city,sample_id,view_index,condition,level,snr_db,objects
train,zurich,zurich_000013_000019,0,Clean,,,11
train,zurich,zurich_000013_000019,1,SevereJPEG,5.0,17.79315868411799,11
train,zurich,zurich_000013_000019,2,GaussNoise,5.0,23.854376843259217,11
train,zurich,zurich_000013_000019,3,GaussNoise,10.0,17.87539859925525,11
train,zurich,zurich_000014_000019,0,Clean,,,12
train,zurich,zurich_000014_000019,1,GaussNoise,20.0,14.280901193922142,12
train,zurich,zurich_000014_000019,2,GaussNoise,35.0,9.8201810414521,12
train,zurich,zurich_000014_000019,3,GaussNoise,50.0,7.194565237809155,12
train,zurich,zurich_000015_000019,0,Clean,,,5
train,zurich,zurich_000015_000019,1,LowLight,0.8,13.855601816775852,5
train,zurich,zurich_000015_000019,2,LowLight,0.6,7.896972535313633,5
train,zurich,zurich_000015_000019,3,LowLight,0.4,4.395730117650808,5
train,zurich,zurich_000016_000019,0,Clean,,,18
train,zurich,zurich_000016_000019,1,LowLight,0.25,2.451378103306433,18
train,zurich,zurich_000016_000019,2,LowLight,0.1,0.8726526363671049,18
train,zurich,zurich_000016_000019,3,MotionBlur,3.0,32.2675756855968,18
train,zurich,zurich_000017_000019,0,Clean,,,10
train,zurich,zurich_000017_000019,1,MotionBlur,5.0,26.831986968443942,10
train,zurich,zurich_000017_000019,2,MotionBlur,9.0,23.22870921825664,10
train,zurich,zurich_000017_000019,3,MotionBlur,15.0,20.08665923647978,10
train,zurich,zurich_000018_000019,0,Clean,,,14
train,zurich,zurich_000018_000019,1,MotionBlur,25.0,19.721234193983218,14
train,zurich,zurich_000018_000019,2,SevereJPEG,80.0,31.534422294342935,14
train,zurich,zurich_000018_000019,3,SevereJPEG,60.0,29.898165384861084,14
train,zurich,zurich_000019_000019,0,Clean,,,17
train,zurich,zurich_000019_000019,1,SevereJPEG,40.0,30.444713077539273,17
train,zurich,zurich_000019_000019,2,SevereJPEG,20.0,27.38876725263552,17
train,zurich,zurich_000019_000019,3,SevereJPEG,5.0,19.51817642178263,17
train,zurich,zurich_000020_000019,0,Clean,,,9
train,zurich,zurich_000020_000019,1,GaussNoise,5.0,23.779865714636287,9
train,zurich,zurich_000020_000019,2,GaussNoise,10.0,17.812698187827824,9
train,zurich,zurich_000020_000019,3,GaussNoise,20.0,11.911026186159834,9
train,zurich,zurich_000021_000019,0,Clean,,,26
train,zurich,zurich_000021_000019,1,GaussNoise,35.0,8.388345495832535,26
train,zurich,zurich_000021_000019,2,GaussNoise,50.0,5.71011583662154,26
train,zurich,zurich_000021_000019,3,LowLight,0.8,13.821487287684304,26
train,zurich,zurich_000022_000019,0,Clean,,,10
train,zurich,zurich_000022_000019,1,LowLight,0.6,7.871307180566633,10
train,zurich,zurich_000022_000019,2,LowLight,0.4,4.378560081410958,10
train,zurich,zurich_000022_000019,3,LowLight,0.25,2.448167068310617,10
train,zurich,zurich_000023_000019,0,Clean,,,22
train,zurich,zurich_000023_000019,1,LowLight,0.1,0.8730566931693097,22
train,zurich,zurich_000023_000019,2,MotionBlur,3.0,32.28335855227603,22
train,zurich,zurich_000023_000019,3,MotionBlur,5.0,26.597295518607087,22
train,zurich,zurich_000024_000019,0,Clean,,,20
train,zurich,zurich_000024_000019,1,MotionBlur,9.0,25.27459530316999,20
train,zurich,zurich_000024_000019,2,MotionBlur,15.0,22.035908834538812,20
train,zurich,zurich_000024_000019,3,MotionBlur,25.0,19.48547860256982,20
train,zurich,zurich_000025_000019,0,Clean,,,12
train,zurich,zurich_000025_000019,1,SevereJPEG,80.0,32.00293197931217,12
train,zurich,zurich_000025_000019,2,SevereJPEG,60.0,30.064094779053857,12
train,zurich,zurich_000025_000019,3,SevereJPEG,40.0,28.708192857063743,12
train,zurich,zurich_000026_000019,0,Clean,,,20
train,zurich,zurich_000026_000019,1,SevereJPEG,20.0,25.518783191336784,20
train,zurich,zurich_000026_000019,2,SevereJPEG,5.0,18.51458115981021,20
train,zurich,zurich_000026_000019,3,GaussNoise,5.0,25.40436980062532,20
train,zurich,zurich_000027_000019,0,Clean,,,17
train,zurich,zurich_000027_000019,1,GaussNoise,10.0,18.9894479957469,17
train,zurich,zurich_000027_000019,2,GaussNoise,20.0,13.106900516460504,17
train,zurich,zurich_000027_000019,3,GaussNoise,35.0,8.648552163096282,17
train,zurich,zurich_000028_000019,0,Clean,,,14
train,zurich,zurich_000028_000019,1,GaussNoise,50.0,4.8385790330633975,14
train,zurich,zurich_000028_000019,2,LowLight,0.8,13.782170195074546,14
train,zurich,zurich_000028_000019,3,LowLight,0.6,7.860272719252366,14
train,zurich,zurich_000029_000019,0,Clean,,,34
train,zurich,zurich_000029_000019,1,LowLight,0.4,4.393311901656921,34
train,zurich,zurich_000029_000019,2,LowLight,0.25,2.4552407938924574,34
train,zurich,zurich_000029_000019,3,LowLight,0.1,0.8766896433492681,34
train,zurich,zurich_000030_000019,0,Clean,,,14
train,zurich,zurich_000030_000019,1,MotionBlur,3.0,32.1067124768494,14
train,zurich,zurich_000030_000019,2,MotionBlur,5.0,25.764571083220567,14
train,zurich,zurich_000030_000019,3,MotionBlur,9.0,22.64114453905951,14
train,zurich,zurich_000031_000019,0,Clean,,,6
train,zurich,zurich_000031_000019,1,MotionBlur,15.0,19.86530934169477,6
train,zurich,zurich_000031_000019,2,MotionBlur,25.0,17.534788981118258,6
train,zurich,zurich_000031_000019,3,SevereJPEG,80.0,29.313440085251887,6
train,zurich,zurich_000032_000019,0,Clean,,,16
train,zurich,zurich_000032_000019,1,SevereJPEG,60.0,28.89094839253754,16
train,zurich,zurich_000032_000019,2,SevereJPEG,40.0,27.69147432893076,16
train,zurich,zurich_000032_000019,3,SevereJPEG,20.0,25.362687757595918,16
train,zurich,zurich_000033_000019,0,Clean,,,19
train,zurich,zurich_000033_000019,1,SevereJPEG,5.0,17.36843359696892,19
train,zurich,zurich_000033_000019,2,GaussNoise,5.0,23.84144234867939,19
train,zurich,zurich_000033_000019,3,GaussNoise,10.0,17.868008645732175,19
train,zurich,zurich_000034_000019,0,Clean,,,18
train,zurich,zurich_000034_000019,1,GaussNoise,20.0,11.62430345849989,18
train,zurich,zurich_000034_000019,2,GaussNoise,35.0,7.184346896101981,18
train,zurich,zurich_000034_000019,3,GaussNoise,50.0,4.5739933283410785,18
train,zurich,zurich_000035_000019,0,Clean,,,7
train,zurich,zurich_000035_000019,1,LowLight,0.8,13.773914273041596,7
train,zurich,zurich_000035_000019,2,LowLight,0.6,7.8562447124773005,7
train,zurich,zurich_000035_000019,3,LowLight,0.4,4.368417256545632,7
train,zurich,zurich_000036_000019,0,Clean,,,13
train,zurich,zurich_000036_000019,1,LowLight,0.25,2.452463141046734,13
train,zurich,zurich_000036_000019,2,LowLight,0.1,0.87419003837258,13
train,zurich,zurich_000036_000019,3,MotionBlur,3.0,33.10552084459906,13
train,zurich,zurich_000037_000019,0,Clean,,,30
train,zurich,zurich_000037_000019,1,MotionBlur,5.0,27.929147155057002,30
train,zurich,zurich_000037_000019,2,MotionBlur,9.0,24.629146119905087,30
train,zurich,zurich_000037_000019,3,MotionBlur,15.0,21.302967693008455,30
train,zurich,zurich_000038_000019,0,Clean,,,32
train,zurich,zurich_000038_000019,1,MotionBlur,25.0,18.97941424397211,32
train,zurich,zurich_000038_000019,2,SevereJPEG,80.0,31.497382539272646,32
train,zurich,zurich_000038_000019,3,SevereJPEG,60.0,29.74714605109904,32
train,zurich,zurich_000039_000019,0,Clean,,,25
train,zurich,zurich_000039_000019,1,SevereJPEG,40.0,30.449512156555688,25
train,zurich,zurich_000039_000019,2,SevereJPEG,20.0,28.05217639312894,25
train,zurich,zurich_000039_000019,3,SevereJPEG,5.0,20.58645835712695,25
train,zurich,zurich_000040_000019,0,Clean,,,29
train,zurich,zurich_000040_000019,1,GaussNoise,5.0,26.729463130213546,29
train,zurich,zurich_000040_000019,2,GaussNoise,10.0,20.797183138161422,29
train,zurich,zurich_000040_000019,3,GaussNoise,20.0,14.964438844118746,29
train,zurich,zurich_000041_000019,0,Clean,,,25
train,zurich,zurich_000041_000019,1,GaussNoise,35.0,8.570726623869941,25
train,zurich,zurich_000041_000019,2,GaussNoise,50.0,5.921968584274103,25
train,zurich,zurich_000041_000019,3,LowLight,0.8,13.824137835537053,25
train,zurich,zurich_000042_000019,0,Clean,,,40
train,zurich,zurich_000042_000019,1,LowLight,0.6,7.875031804144487,40
train,zurich,zurich_000042_000019,2,LowLight,0.4,4.380970430823169,40
train,zurich,zurich_000042_000019,3,LowLight,0.25,2.4532650638973283,40
train,zurich,zurich_000043_000019,0,Clean,,,32
train,zurich,zurich_000043_000019,1,LowLight,0.1,0.8700056517236553,32
train,zurich,zurich_000043_000019,2,MotionBlur,3.0,32.19202994708325,32
train,zurich,zurich_000043_000019,3,MotionBlur,5.0,25.678583567007568,32
train,zurich,zurich_000044_000019,0,Clean,,,12
train,zurich,zurich_000044_000019,1,MotionBlur,9.0,23.981436871258282,12
train,zurich,zurich_000044_000019,2,MotionBlur,15.0,20.659536593539496,12
train,zurich,zurich_000044_000019,3,MotionBlur,25.0,18.242272280977126,12
train,zurich,zurich_000045_000019,0,Clean,,,21
train,zurich,zurich_000045_000019,1,SevereJPEG,80.0,31.774328660931918,21
train,zurich,zurich_000045_000019,2,SevereJPEG,60.0,29.999724703704015,21
train,zurich,zurich_000045_000019,3,SevereJPEG,40.0,28.795556891971422,21
train,zurich,zurich_000046_000019,0,Clean,,,4
train,zurich,zurich_000046_000019,1,SevereJPEG,20.0,26.609176235703277,4
train,zurich,zurich_000046_000019,2,SevereJPEG,5.0,18.973667266415813,4
train,zurich,zurich_000046_000019,3,GaussNoise,5.0,24.745625323525854,4
train,zurich,zurich_000047_000019,0,Clean,,,9
train,zurich,zurich_000047_000019,1,GaussNoise,10.0,18.843033471519625,9
train,zurich,zurich_000047_000019,2,GaussNoise,20.0,13.029027278632741,9
train,zurich,zurich_000047_000019,3,GaussNoise,35.0,8.536772442392639,9
train,zurich,zurich_000048_000019,0,Clean,,,10
train,zurich,zurich_000048_000019,1,GaussNoise,50.0,6.009159109646412,10
train,zurich,zurich_000048_000019,2,LowLight,0.8,13.846603126794598,10
train,zurich,zurich_000048_000019,3,LowLight,0.6,7.892715264679252,10
train,zurich,zurich_000049_000019,0,Clean,,,6
train,zurich,zurich_000049_000019,1,LowLight,0.4,4.364272798960699,6
train,zurich,zurich_000049_000019,2,LowLight,0.25,2.444398392330616,6
train,zurich,zurich_000049_000019,3,LowLight,0.1,0.8608540023171419,6
train,zurich,zurich_000050_000019,0,Clean,,,3
train,zurich,zurich_000050_000019,1,MotionBlur,3.0,31.992287411598546,3
train,zurich,zurich_000050_000019,2,MotionBlur,5.0,25.446853769504862,3
train,zurich,zurich_000050_000019,3,MotionBlur,9.0,22.17736750120295,3
train,zurich,zurich_000051_000019,0,Clean,,,23
train,zurich,zurich_000051_000019,1,MotionBlur,15.0,20.51228174319897,23
train,zurich,zurich_000051_000019,2,MotionBlur,25.0,17.995715544531528,23
train,zurich,zurich_000051_000019,3,SevereJPEG,80.0,31.450310211394125,23
train,zurich,zurich_000052_000019,0,Clean,,,19
train,zurich,zurich_000052_000019,1,SevereJPEG,60.0,29.029554699697027,19
train,zurich,zurich_000052_000019,2,SevereJPEG,40.0,27.757851582503502,19
train,zurich,zurich_000052_000019,3,SevereJPEG,20.0,25.171497311821767,19
train,zurich,zurich_000053_000019,0,Clean,,,11
train,zurich,zurich_000053_000019,1,SevereJPEG,5.0,17.8679560411079,11
train,zurich,zurich_000053_000019,2,GaussNoise,5.0,25.175915694789097,11
train,zurich,zurich_000053_000019,3,GaussNoise,10.0,19.219527250912034,11
train,zurich,zurich_000054_000019,0,Clean,,,17
train,zurich,zurich_000054_000019,1,GaussNoise,20.0,13.901742009710915,17
train,zurich,zurich_000054_000019,2,GaussNoise,35.0,9.440661218412002,17
train,zurich,zurich_000054_000019,3,GaussNoise,50.0,6.763165296681838,17
train,zurich,zurich_000055_000019,0,Clean,,,19
train,zurich,zurich_000055_000019,1,LowLight,0.8,13.783676956471385,19
train,zurich,zurich_000055_000019,2,LowLight,0.6,7.861146579952132,19
train,zurich,zurich_000055_000019,3,LowLight,0.4,4.371719383009138,19
train,zurich,zurich_000056_000019,0,Clean,,,16
train,zurich,zurich_000056_000019,1,LowLight,0.25,2.4475188516596527,16
train,zurich,zurich_000056_000019,2,LowLight,0.1,0.8662473473205514,16
train,zurich,zurich_000056_000019,3,MotionBlur,3.0,31.71793463781738,16
train,zurich,zurich_000057_000019,0,Clean,,,11
train,zurich,zurich_000057_000019,1,MotionBlur,5.0,25.6460274163121,11
train,zurich,zurich_000057_000019,2,MotionBlur,9.0,22.366311121636354,11
train,zurich,zurich_000057_000019,3,MotionBlur,15.0,19.232594676613793,11
train,zurich,zurich_000058_000019,0,Clean,,,29
train,zurich,zurich_000058_000019,1,MotionBlur,25.0,18.50975741669432,29
train,zurich,zurich_000058_000019,2,SevereJPEG,80.0,30.676157181929113,29
train,zurich,zurich_000058_000019,3,SevereJPEG,60.0,28.8178096814423,29
train,zurich,zurich_000059_000019,0,Clean,,,21
train,zurich,zurich_000059_000019,1,SevereJPEG,40.0,27.14948192131913,21
train,zurich,zurich_000059_000019,2,SevereJPEG,20.0,24.59096386731521,21
train,zurich,zurich_000059_000019,3,SevereJPEG,5.0,17.11190000823223,21
train,zurich,zurich_000060_000019,0,Clean,,,34
train,zurich,zurich_000060_000019,1,GaussNoise,5.0,23.548510227347847,34
train,zurich,zurich_000060_000019,2,GaussNoise,10.0,17.58274163903185,34
train,zurich,zurich_000060_000019,3,GaussNoise,20.0,11.696780015671989,34
train,zurich,zurich_000061_000019,0,Clean,,,30
train,zurich,zurich_000061_000019,1,GaussNoise,35.0,9.648114967702044,30
train,zurich,zurich_000061_000019,2,GaussNoise,50.0,6.995376795255489,30
train,zurich,zurich_000061_000019,3,LowLight,0.8,13.848425136214193,30
train,zurich,zurich_000062_000019,0,Clean,,,25
train,zurich,zurich_000062_000019,1,LowLight,0.6,7.8968766872591605,25
train,zurich,zurich_000062_000019,2,LowLight,0.4,4.395598500648293,25
train,zurich,zurich_000062_000019,3,LowLight,0.25,2.4635658985871562,25
train,zurich,zurich_000063_000019,0,Clean,,,28
train,zurich,zurich_000063_000019,1,LowLight,0.1,0.8728721733660474,28
train,zurich,zurich_000063_000019,2,MotionBlur,3.0,30.672561288280118,28
train,zurich,zurich_000063_000019,3,MotionBlur,5.0,24.260848305817788,28
train,zurich,zurich_000064_000019,0,Clean,,,14
train,zurich,zurich_000064_000019,1,MotionBlur,9.0,23.487487771397642,14
train,zurich,zurich_000064_000019,2,MotionBlur,15.0,20.23564367485822,14
train,zurich,zurich_000064_000019,3,MotionBlur,25.0,17.69603005058897,14
train,zurich,zurich_000065_000019,0,Clean,,,76
train,zurich,zurich_000065_000019,1,SevereJPEG,80.0,30.59049372873939,76
train,zurich,zurich_000065_000019,2,SevereJPEG,60.0,28.901748725747254,76
train,zurich,zurich_000065_000019,3,SevereJPEG,40.0,27.72829707133926,76
train,zurich,zurich_000066_000019,0,Clean,,,23
train,zurich,zurich_000066_000019,1,SevereJPEG,20.0,25.51279035174637,23
train,zurich,zurich_000066_000019,2,SevereJPEG,5.0,18.434126535977228,23
train,zurich,zurich_000066_000019,3,GaussNoise,5.0,25.94205497467997,23
train,zurich,zurich_000067_000019,0,Clean,,,37
train,zurich,zurich_000067_000019,1,GaussNoise,10.0,21.310044365713946,37
train,zurich,zurich_000067_000019,2,GaussNoise,20.0,15.499921496200201,37
train,zurich,zurich_000067_000019,3,GaussNoise,35.0,11.021180416002199,37
train,zurich,zurich_000068_000019,0,Clean,,,63
train,zurich,zurich_000068_000019,1,GaussNoise,50.0,7.065149480428099,63
train,zurich,zurich_000068_000019,2,LowLight,0.8,13.844122000940871,63
train,zurich,zurich_000068_000019,3,LowLight,0.6,7.891261081063896,63
train,zurich,zurich_000069_000019,0,Clean,,,21
train,zurich,zurich_000069_000019,1,LowLight,0.4,4.376401258253382,21
train,zurich,zurich_000069_000019,2,LowLight,0.25,2.4532966740106152,21
train,zurich,zurich_000069_000019,3,LowLight,0.1,0.8695366313351358,21
train,zurich,zurich_000070_000019,0,Clean,,,35
train,zurich,zurich_000070_000019,1,MotionBlur,3.0,34.55478489188481,35
train,zurich,zurich_000070_000019,2,MotionBlur,5.0,27.986045355659396,35
train,zurich,zurich_000070_000019,3,MotionBlur,9.0,24.135447346104083,35
train,zurich,zurich_000071_000019,0,Clean,,,47
train,zurich,zurich_000071_000019,1,MotionBlur,15.0,20.48368106433059,47
train,zurich,zurich_000071_000019,2,MotionBlur,25.0,17.78094054133436,47
train,zurich,zurich_000071_000019,3,SevereJPEG,80.0,32.08177684568359,47
train,zurich,zurich_000072_000019,0,Clean,,,42
train,zurich,zurich_000072_000019,1,SevereJPEG,60.0,30.14918502495806,42
train,zurich,zurich_000072_000019,2,SevereJPEG,40.0,28.893032948952815,42
train,zurich,zurich_000072_000019,3,SevereJPEG,20.0,26.35355715892163,42
train,zurich,zurich_000073_000019,0,Clean,,,12
train,zurich,zurich_000073_000019,1,SevereJPEG,5.0,17.710720241210062,12
train,zurich,zurich_000073_000019,2,GaussNoise,5.0,23.652671409865327,12
train,zurich,zurich_000073_000019,3,GaussNoise,10.0,17.707600857682117,12
train,zurich,zurich_000074_000019,0,Clean,,,23
train,zurich,zurich_000074_000019,1,GaussNoise,20.0,12.725124557897523,23
train,zurich,zurich_000074_000019,2,GaussNoise,35.0,8.228084402457348,23
train,zurich,zurich_000074_000019,3,GaussNoise,50.0,5.567441891600216,23
train,zurich,zurich_000075_000019,0,Clean,,,19
train,zurich,zurich_000075_000019,1,LowLight,0.8,13.834440299417434,19
train,zurich,zurich_000075_000019,2,LowLight,0.6,7.8863054233891035,19
train,zurich,zurich_000075_000019,3,LowLight,0.4,4.3885488615939385,19
train,zurich,zurich_000076_000019,0,Clean,,,12
train,zurich,zurich_000076_000019,1,LowLight,0.25,2.4584476371596806,12
train,zurich,zurich_000076_000019,2,LowLight,0.1,0.8750409756854838,12
train,zurich,zurich_000076_000019,3,MotionBlur,3.0,34.828795362272245,12
train,zurich,zurich_000077_000019,0,Clean,,,22
train,zurich,zurich_000077_000019,1,MotionBlur,5.0,26.22834672140671,22
train,zurich,zurich_000077_000019,2,MotionBlur,9.0,22.40777044298689,22
train,zurich,zurich_000077_000019,3,MotionBlur,15.0,18.883559627428944,22
train,zurich,zurich_000078_000019,0,Clean,,,17
train,zurich,zurich_000078_000019,1,MotionBlur,25.0,16.559900773677825,17
train,zurich,zurich_000078_000019,2,SevereJPEG,80.0,30.771285591470672,17
train,zurich,zurich_000078_000019,3,SevereJPEG,60.0,29.085051121229565,17
train,zurich,zurich_000079_000019,0,Clean,,,20
train,zurich,zurich_000079_000019,1,SevereJPEG,40.0,28.45209804110691,20
train,zurich,zurich_000079_000019,2,SevereJPEG,20.0,25.64996215243304,20
train,zurich,zurich_000079_000019,3,SevereJPEG,5.0,18.58094637035738,20
train,zurich,zurich_000080_000019,0,Clean,,,27
train,zurich,zurich_000080_000019,1,GaussNoise,5.0,24.973027892164463,27
train,zurich,zurich_000080_000019,2,GaussNoise,10.0,18.997683124491545,27
train,zurich,zurich_000080_000019,3,GaussNoise,20.0,13.04738360506336,27
train,zurich,zurich_000081_000019,0,Clean,,,4
train,zurich,zurich_000081_000019,1,GaussNoise,35.0,9.667489090962857,4
train,zurich,zurich_000081_000019,2,GaussNoise,50.0,7.013765016072427,4
train,zurich,zurich_000081_000019,3,LowLight,0.8,13.839699412156401,4
train,zurich,zurich_000082_000019,0,Clean,,,3
train,zurich,zurich_000082_000019,1,LowLight,0.6,7.898752305640357,3
train,zurich,zurich_000082_000019,2,LowLight,0.4,4.39691654300851,3
train,zurich,zurich_000082_000019,3,LowLight,0.25,2.462291294372943,3
train,zurich,zurich_000083_000019,0,Clean,,,14
train,zurich,zurich_000083_000019,1,LowLight,0.1,0.8733262975303063,14
train,zurich,zurich_000083_000019,2,MotionBlur,3.0,33.674997109386766,14
train,zurich,zurich_000083_000019,3,MotionBlur,5.0,27.42793270836509,14
train,zurich,zurich_000084_000019,0,Clean,,,23
train,zurich,zurich_000084_000019,1,MotionBlur,9.0,25.12570479063111,23
train,zurich,zurich_000084_000019,2,MotionBlur,15.0,21.948262321756182,23
train,zurich,zurich_000084_000019,3,MotionBlur,25.0,19.542297955921477,23
train,zurich,zurich_000085_000019,0,Clean,,,17
train,zurich,zurich_000085_000019,1,SevereJPEG,80.0,32.08002600377875,17
train,zurich,zurich_000085_000019,2,SevereJPEG,60.0,30.23817718247355,17
train,zurich,zurich_000085_000019,3,SevereJPEG,40.0,29.07169375145113,17
